𒅺,𒅺,"KA x NE
(MURGU2 (Labat: in syllabary MURGU2, in index MURGU2 and MURGU3 missing; MesZL: MURGU2 = MURGU2 (no. 901)), MURGU3, URGU2)
(ePSD; Akkadian Dictionary)",35,022*,"U+1217A
(KA TIMES NE)"
𒅗 x 𒌫,𒅗 x 𒌫,"KA x UR2
(MesZL: Hittite)
(ePSD; Akkadian Dictionary)",36,015 (sign KA),
𒅪,𒅪,"KA x KIB
(GASA, GAZA2, IBIRA(MesZL; Labat: in index erroneously no. 22 (the sign is correct), in syllabary correctly), TIBIRA2 (MesZL: ?))
(ePSD; Akkadian Dictionary)",37,23,"U+1216A
(KA TIMES GISH CROSSING GISH)"
𒅯,𒅯,"KA x GAG
(KA x KAK; KIR14 (MesZL: Hittite))
(ePSD; Akkadian Dictionary)",38,015 (sign KA),"U+1216F
(KA TIMES KAK)"
𒆋,𒆋,"KA x UŠ
(DURIx)
(ePSD; Akkadian Dictionary)",39,015 (sign KA),"U+1218B
(KA TIMES USH)"
𒅗 x 𒉺,𒅗 x 𒉺,"KA x PA
(MesZL: Hittite)
(ePSD; Akkadian Dictionary)",40,015 (sign KA),
𒅗 x 𒄑,𒅗 x 𒄑,"KA x GIŠ
(MesZL: Hittite)
(ePSD; Akkadian Dictionary)",41,015 (sign KA),
𒆂,𒆂,"KA x ŠID
(ARA9 (Labat; MesZL: ARA9 missing), DILIB2, GIGURU3, SILIG6, ŠE25, ŠED14, ŠEG10, ŠILIG6, ŠIQ4)
(ePSD; Akkadian Dictionary)",42,24,"U+12182
(KA TIMES SHID)"
𒆈,𒆈,"KA x U2
(MUZUG5, TUKUR3, USUG5, UZUG5 (MesZL: Labat differently; Labat: UZUG5 =? UZ))
(ePSD; Akkadian Dictionary)",43,024* (ABZ),"U+12188
(KA TIMES U2)"
𒅢,𒅢,"KA x GA
(SUB (MesZL; Labat SUB = KA x ŠU (no. 49)))
(ePSD; Akkadian Dictionary)",44,025 (ABZ),"U+12162
(KA TIMES GA)"
𒅿,𒅿,"KA x SAR
(MA8, MU11 (MesZL: Deimel differently; Labat MU11 =? GU2 (no. 176))
(ePSD; Akkadian Dictionary)",45,21,"U+1217F
(KA TIMES SAR)"
𒅛,𒅛,"KA x AŠ2
(UŠ13 (MesZL: Labat's UŠ12 = KA x BAD (in MesZL UŠ11 (no. 29)), with perhaps erroneous variants UŠ13 = KA x AŠ2 and UŠ14 = KA x PI; UŠ12, UŠ13 and UŠ14 are not occupied now), IBIRA2)
(ePSD; Akkadian Dictionary)",46,25,"U+1215B
(KA TIMES ASH2)"
𒅝,𒅝,"KA x BALAG
(KA x DUB2; SEG14 (MesZL: eventually to be erased, also KA x LI, newly with Labat SIG14 = ŠEG9 (no. 878); Labat: SIG14 = ŠEG9 (no. 878)), SI18 (MesZL: also KA x LI (no. 26), to be erased), SIG14 (MesZL: to be erased, also KA x LI, newly with Labat SIG14 = ŠEG9 (no. 878); Labat: SIG14 = ŠEG9 (no. 878)), ŠE26 (MesZL: KA x LI perhaps not occupied), ŠED15 (MesZL: KA x LI perhaps not occupied), ŠEG11 (MesZL: KA x LI perhaps not occupied))
(ePSD; Akkadian Dictionary)",47,025b (ABZ),"U+1215D
(KA TIMES BALAG)"
𒆀,𒆀,"KA x ŠA
(MU13)
(ePSD; Akkadian Dictionary)",48,025c (ABZ),"U+12180
(KA TIMES SHA)"
𒆃,𒆃,"KA x ŠU
(MesZL: see also PU3 (KA x KAR2; no. 33); BA12 (Labat; MesZL: BA12 = PU3 (KA x KAR2; no. 33)), BUM (Labat; MesZL: BUM = PU3 (KA x KAR2; no. 33)), PUM (Labat; MesZL: PUM = PU3 (KA x KAR2; no. 33)), SUD4 (Labat; MesZL: SUD4 = BU (no. 580)), ŠU12 (MesZL: Deimel differently), ŠUB2 (Labat; MesZL: ŠUB2 missing), ŠUD3, ŠUDE3 (MesZL: ?), ŠUDU3, ZUR6 (Labat; MesZL: ZUR6 missing))
(ePSD; Akkadian Dictionary)",49,26,"U+12183
(KA TIMES SHU)"
𒆃𒊭,𒆃𒊭,"KA x ŠU.ZUR8
(BUZUR4 (Labat; MesZL: BUZUR4 = KA x KAR2.ŠA (PU3.ZUR8, nos. 033+566)), PUZUR4 (Labat; MesZL: PUZUR4 = KA x KAR2.ŠA (PU3.ZUR8, nos. 033+566)))
(ePSD; Akkadian Dictionary)",049+566,026+353,"U+ 12183 & U+122AD
(KA TIMES SHU & SHA)"
𒆁,𒆁,"KA x ŠE
(TUKUR2)
(ePSD; Akkadian Dictionary)",50,27,"U+12181
(KA TIMES SHE)"
𒆉,𒆉,"KA x UD
(EMMA, EMMEN, EMMIN, ENMEN, IMMA, IMMIN, IMMEN, SI19, ZA6 (Labat: ?; MesZL: ZA6 missing), ZU5 (Labat: in syllabary ZU5 = KA x UD, in index missing; MesZL: ZU5 = AZU (NINDA2 x NUN, no. 324)), ZU9)
(ePSD; Akkadian Dictionary)",51,28,"U+12189
(KA TIMES UD)"
𒆉𒁇,𒆉𒁇,"KA x UD.BAR
(ZABAR3)
(ePSD; Akkadian Dictionary)",051+121,028+074,"U+12189 & U+12047
(KA TIMES UD & BAR)"
𒅼,𒅼,"KA x PI
(UŠ14 (MesZL: Labat's UŠ12 = KA x BAD (in MesZL UŠ11 (no. 29)), with perhaps erroneous variants UŠ13 = KA x AŠ2 and UŠ14 = KA x PI; UŠ12, UŠ13 and UŠ14 are not occupied now))
(ePSD; Akkadian Dictionary)",52,028 (Labat),"U+1217C
(KA TIMES PI)"
𒅠,𒅠,"ME3
(KA x ERIN2, KA x ERIM (MesZL: variant of AG x ERIM (no. 129)))
(ePSD; Akkadian Dictionary)",53,029* (ABZ),"U+12160
(KA TIMES ERIN2)"
𒅮,𒅮,"BUN2
(KA x IM; BA5 (MesZL: perhaps to be erased), BUL4 (MesZL: perhaps to be erased), BU13, ILLAMMA (Labat; MesZL: if correctly, ILLAMMA same as ELAMKUŠ (LAGAB x IM (no. 785), not Deimel's and Labat's KA x IM (no. 54))))
(ePSD; Akkadian Dictionary)",54,30,"U+1216E
(KA TIMES IM)"
𒅗 x 𒄯,𒅗 x 𒄯,"KA x ḪAR
(MURUMx)
(ePSD; Akkadian Dictionary)",55,015 (sign KA),
𒆇,𒆇,"KA x U
(MesZL: Hittite)
(ePSD; Akkadian Dictionary)",56,030* (Labat),"U+12187
(KA TIMES U)"
𒅸,𒅸,"KA x MI
(KAN4 (Labat: in syllabary KAN5=KA x MI, in index missing; MesZL: KAN5 = KA2 (no. 222)), KAN5 (MesZL: Deimel differently), KANA5)
(ePSD; Akkadian Dictionary)",57,31,"U+12178
(KA TIMES MI)"
𒅗 x 𒌍,𒅗 x 𒌍,"KA x EŠ
(MesZL: variant of KA x SA (no. 32); MANGAGA, SU6)
(ePSD; Akkadian Dictionary)",58,031** (ABZ),
𒅭,𒅭,"KA x IGI
(MesZL: variant of URU x IGI (no. 79); SILIG7, ŠILIG7)
(ePSD; Akkadian Dictionary)",59,015 (sign KA),"U+1216D
(KA TIMES IGI)"
𒅰,𒅰,"KA x KI
(ePSD; Akkadian Dictionary)",60,031*,"U+12170
(KA TIMES KI)"
𒅴,𒅴,"EME
(KA x ME;EM4, IM4 (Labat; MesZL: IM4 missing; ABZ: IM4 = DU (no. 350)), ULI (MesZL: ULI = EME or EME.GI (nos. 61+141)))
(ePSD; Akkadian Dictionary)",61,32,"U+12174
(KA TIMES ME)"
𒅶,𒅶,"KA x ME.GI
(ePSD; Akkadian Dictionary)",061 (sign EME),032 (sign EME),"U+12176
(KA TIMES ME PLUS GI)"
𒅵,𒅵,"KA x ME.DU
(ePSD; Akkadian Dictionary)",061 (sign EME),032 (sign EME),"U+12175
(KA TIMES ME PLUS DU)"
𒅷,𒅷,"KA x ME.TE
(ePSD; Akkadian Dictionary)",061 (sign EME),032 (sign EME),"U+12177
(KA TIMES ME PLUS TE)"
𒅴𒄀,𒅴𒄀,"EME.GI
(ULI (MesZL: ULI = EME (no. 61) or EME.GI))
(ePSD; Akkadian Dictionary)",061+141,032+085,"U+12174 & U+12100
(KA TIMES ME & GI)"
𒅡,𒅡,"KA x ŠE3
(KA x KU; MA5 (MesZL: Deimel vague), MU3, SUB4)
(ePSD; Akkadian Dictionary)",62,33,"U+12161
(KA TIMES ESH2)"
𒅬,𒅬,"KA x GUR7
(KUGUR)
(ePSD; Akkadian Dictionary)",63,015 (sign KA),"U+1216C
(KA TIMES GUR7)"
𒅘,𒅘,"NAG
(KA x A; EMMA2, EMMEN2, EMMIN2, ENMEN2, GAB3, GU6 (MesZL: to be erased), IMMA2, IMMELI (MesZL: ?), IMMIN2, INMEN2, KAB2, NA8, NAGA2, NAK, NAQ, NIK5)
(ePSD; Akkadian Dictionary)",64,35,"U+12158
(KA TIMES A)"
𒅥,𒅥,"GU7
(KA x NIG2; KU2, KUR8, ŠAGAR)
(ePSD; Akkadian Dictionary)",65,36,"U+12165
(KA TIMES GAR)"
𒅦,𒅦,"KA x KADRA
(KA x NIG2.ŠA3.A, KA x GAR.ŠA3.A)
(ePSD; Akkadian Dictionary)",66,036 (sign GU7 (KA x NIG2)),"U+12166
(KA TIMES GAR PLUS SHA3 PLUS A)"
𒅗 x 𒐋,𒅗 x 𒐋,"KA x AŠ3
(MesZL: Hittite)
(ePSD; Akkadian Dictionary)",67,015 (sign KA),
𒆄,𒆄,"KA x SIG
(ePSD; Akkadian Dictionary)",68,015 (sign KA),"U+12184
(KA TIMES SIG)"
𒅫,𒅫,"KA x GU
(MesZL: variant of URU x GU (no. 84); GUR5 (MesZL: also URU x GU (no. 84); Labat: only URU x GU (no. 84)), GURU5 (MesZL: also URU x GU (no. 84)); Labat: only URU x GU (no. 84)), GURUM5 (MesZL: also URU x GU (no. 84)), ŠAKIR (MesZL: also URU x GU; Labat: only URU x GU (no. 84)), ŠAKIR4 (Labat; MesZL: ŠAKIR4 missing), ŠAKIRA (MesZL: also URU x GU (no. 84); Labat: only URU x GU (no. 84)), ŠAKIRI (MesZL: also URU x GU (no. 84)))
(ePSD; Akkadian Dictionary)",69,34,"U+1216B
(KA TIMES GU)"
𒅗 x 𒈝,𒅗 x 𒈝,"KA x LUM
(ePSD; Akkadian Dictionary)",70,015 (sign KA),
𒌷,𒌷,"URU
(AL8 (MesZL: ?), ALA (MesZL: better ĀLA), ALE (MesZL: better ĀLE), ALI (MesZL: better ĀLI), ALU (MesZL: better ĀLU), ER4, ERI(MesZL: Labat ERI4), ERI4 (Labat; MesZL: the meaning is not newly occupied), IR4, IRI(MesZL: Labat IRI4), IRI4 (Labat; MesZL: IRI4 missing), LU8 (MesZL: Deimel differently), RE2, RI2, RU9 (MesZL: ?), U19, ULU4)
(ePSD; Akkadian Dictionary)",71,38,"U+12337
(URU)"
𒌹,𒌷 x 𒀿,"URU x AŠGAB
(ePSD; Akkadian Dictionary)",071 (sign URU),038 (sign URU),"U+12339
(URU TIMES ASHGAB)"
𒌻,𒌷 x 𒂄,"URU x DUN
(ePSD; Akkadian Dictionary)",071 (sign URU),038 (sign URU),"U+1233B
(URU TIMES DUN)"
𒌽,𒌷 x 𒃲,"URU x GAL
(ePSD; Akkadian Dictionary)",071 (sign URU),038 (sign URU),"U+1233D
(URU TIMES GAL)"
𒍃,𒌷 x 𒅎,"URU x IM
(ePSD; Akkadian Dictionary)",071 (sign URU),038 (sign URU),"U+12343
(URU TIMES IM)"
𒍄,𒌷 x 𒅖,"URU x IŠ
(ePSD; Akkadian Dictionary)",071 (sign URU),038 (sign URU),"U+12344
(URU TIMES ISH)"
𒍅,𒌷 x 𒆠,"URU x KI
(ePSD; Akkadian Dictionary)",071 (sign URU),038 (sign URU),"U+12345
(URU TIMES KI)"
𒍆,𒌷 x 𒈝,"URU x LUM
(ePSD; Akkadian Dictionary)",071 (sign URU),038 (sign URU),"U+12346
(URU TIMES LUM)"
𒍈,𒌷 x 𒉺,"URU x PA
(ePSD; Akkadian Dictionary)",071 (sign URU),038 (sign URU),"U+12348
(URU TIMES PA)"
𒍊,𒌷 x 𒋞,"URU x SIG4
(ePSD; Akkadian Dictionary)",071 (sign URU),038 (sign URU),"U+1234A
(URU TIMES SIG4)"
𒍉,𒍉,"URU x ŠE
(KAPRU (Labat; MesZL: KAPRU missing))
(ePSD; Akkadian Dictionary)",071 (sign URU),041' (Labat),"U+12349
(URU TIMES SHE)"
𒌷𒈨𒌍,𒌷𒈨𒌍,"URU.MEŠ
(ALA2)
(ePSD; Akkadian Dictionary)",071+754,038+533,"U+12337 & U+12228 & U+1230D
(URU & ME & U U U)"
𒍋,𒍋,"URU x TU
(MesZL: variant of KA x TU (no. 27); ŠEG5 (MesZL: also KA x TU (no. 27)))
(ePSD; Akkadian Dictionary)",72,39,"U+1234B
(URU TIMES TU)"
𒍋𒍋,𒍋𒍋,"ŠEG5.ŠEG5
(ŠEŠŠEG)
(ePSD; Akkadian Dictionary)",072+072,039+039,"U+1234B & U+1234B
(URU TIMES TU & URU TIMES TU)"
𒌺,𒌺,"UKKIN
(URU x BAR, URU x MAŠ; KIN5 (MesZL: needless), UKKIN, UNKEN, UNKIN)
(ePSD; Akkadian Dictionary)",73,40,"U+1233A
(URU TIMES BAR)"
𒌾,𒌾,"URU x KAR2
(URU x GAN2 tenû; RU11, URU11 (MesZL: Deimel and Labat NINDA2 x ŠID (no. 328), too uncertain), URUTAMGA (MesZL: ?))
(ePSD; Akkadian Dictionary)",74,043v,"U+1233E
(URU TIMES GAN2 TENU)"
𒍎,𒍎,"BANŠUR
(MesZL: URU x URUDU, ev. GIŠGAL x URUDU; BANSUR, SILIG5, ŠILIG5)
(ePSD; Akkadian Dictionary)",75,41,"U+1234E
(URU TIMES URUDA)"
𒌼,𒌼,"URU x GA
(ŠAKIR3 (MesZL: Deimel ŠAKIR2), ŠAKIRA3 (MesZL: Deimel ŠAKIR2))
(ePSD; Akkadian Dictionary)",76,42,"U+1233C
(URU TIMES GA)"
𒍍,𒍍,"URU2
(URU x UD; ERIM6, ERIN6 (MesZL: ?), RU4, URURIM, URUTAMGA2 (MesZL: ?))
(ePSD; Akkadian Dictionary)",77,43,"U+1234D
(URU TIMES UD)"
𒍌,𒍌,"URU x UL
(URU x U.GUD)
(ePSD; Akkadian Dictionary)",78,45,"U+1234C
(URU TIMES U PLUS GUD)"
𒍂,𒍂,"ASARI
(MesZL: URU x IGI, ev. GIŠGAL x IGI; ASAL, ASAR, ASARU (Labat; MesZL: ASARU missing), IŠḪURU2, SILIG, ŠILIG)
(ePSD; Akkadian Dictionary)",79,44,"U+12342
(URU TIMES IGI)"
𒍇,𒍇,"GIŠGAL
(URU x MIN; GAL3, GISGAL, LU7 (MesZL: Deimel LU8), QAL3, SUG3, SUK3, SUKU3 (Labat; MesZL: SUKU3 missing), U17 (Labat: in U17 = GIŠGAL syllabary, in index missing; MesZL: U17 = PI (no. 598), GIŠGAL = U18), U18, ULU3, URU17 (MesZL: ?))
(ePSD; Akkadian Dictionary)",80,049*,"U+12347
(URU TIMES MIN)"
𒌸,𒌸,"URU x A
(ARARIM, URU18, URUA (MesZL: ?))
(ePSD; Akkadian Dictionary)",81,046*** (ABZ),"U+12338
(URU TIMES A)"
𒍁,𒍁,"URU x ḪA
(URUŠEB, URUŠIB)
(ePSD; Akkadian Dictionary)",82,47,"U+12341
(URU TIMES HA)"
𒌿,𒌿,"ERIM3
(URU x NIG2; ERIN3 (MesZL: ?))
(ePSD; Akkadian Dictionary)",83,49,"U+1233F
(URU TIMES GAR)"
𒍀,𒍀,"URU x GU
(MesZL: variant of KA x GU (no. 69); GUR5 (MesZL: also KA x GU (no. 69); Labat: only URU x GU (no. 84)), GURU5 (MesZL: also KA x GU (no. 69), Deimel GURU11; Labat: only URU x GU (no. 84)), GURUM5 (MesZL: also KA x GU (no. 69)), GURUŠ3, KUR12, ŠAKIR (MesZL: also KA x GU (no. 69), Labat only ŠAKIR4; Labat: only URU x GU (no. 84)), ŠAKIRA (MesZL: also KA x GU (no. 69); Labat: only URU x GU (no. 84)), ŠAKIRI (MesZL: also KA x GU (no. 69))
(ePSD; Akkadian Dictionary)",84,46,"U+12340
(URU TIMES GU)"
𒇷,𒇷,"LI
(EN3, GUB2, GUBA2 (MesZL: ?), GUP2, I12 (Labat; MesZL: I12 missing), LE, NI8, NU9 (MesZL: ?))
(ePSD; Akkadian Dictionary)",85,59,"U+121F7
(LI)"
𒌅,𒌅,"TU
(DU2, DUR11, PI10 (Labat; MesZL: PI10 missing), TUD, TUM12, TUR5, ṬU2)
(ePSD; Akkadian Dictionary)",86,58,"U+12305
(TU)"
𒆭,𒆭,"KU4
(ḪU2 (MesZL: ?), ḪUDUŠ, KUR9 (MesZL: needless, not to use, Labat and Deimel mean GUR8))
(ePSD; Akkadian Dictionary)",87,58,"U+121AD
(KU4)"
𒆮,,"KU4
(variant form)
(ePSD; Akkadian Dictionary)",87,58,"U+121AE
(KU4 VARIANT FORM)"
𒋽,𒋽,"GUR8
(TE gunû; GAR13, GURA8, KUR9 (MesZL: needless, not to use, Labat and Deimel mean GUR8), RU10, UR12, URU5)
(ePSD; Akkadian Dictionary)",88,58,"U+122FD
(TE GUNU)"
𒋽𒀕,𒋽𒀕,"GUR8.UNUG
(UNU7 (MesZL: Deimel and Labat differently), UNUG4)
(ePSD; Akkadian Dictionary)",088+232,058+195,"U+122FD & U+12015
(TE GUNU & AB GUNU)"
𒆷,𒆷,"LA
(ḪIR4 (Labat; MesZL: ḪIR4 missing), LAE (Labat; MesZL: LAE missing), ŠIKA)
(ePSD; Akkadian Dictionary)",89,55,"U+121B7
(LA)"
𒀳,𒀳,"APIN
(ABSIN3, BIN, ENGAR, EREŠ4, ERIŠ4, PIN, UR11, URU4, UŠ8 (MesZL: Deimel differently))
(ePSD; Akkadian Dictionary)",90,56,"U+12033
(APIN)"
𒈤,𒈤,"MAḪ
(AL6 (MesZL: Deimel differently), MAḪA, MEḪ, MIḪ, ŠUTUR, ŠUTURU)
(ePSD; Akkadian Dictionary)",91,57,"U+12224
(MAH)"
𒉽,𒉽,"PAB
(AḪ4 (Labat: in syllabary AḪ4 = A’ (no. 635), but in index AḪ4 = PAB (no. 92); MesZL: AḪ4 = A’ (no. 635); KŠ: perhaps mistake), AḪA3, BA14, BAB, BAP, GUR12, KUR2, KURU2, PA4, PAP, QUR4)
(ePSD; Akkadian Dictionary)",92,60,"U+1227D
(PAP)"
𒍙,𒍙,"KUR2.IR.GIDIM2
(MesZL: see MUŠ (no. 585) and PAB (no. 92); UTUDI, UTUKI)
(ePSD; Akkadian Dictionary)","092, also 585",060a,"U+12359
(UTUKI)"
𒉽𒉽.𒁁squared,"𒉽𒉽.𒁁squared
Neo-Assyrian:

𒉽𒉽𒅄","PAB.PAB.BAD squared
(PAB.PAB.GURUN (MesZL: see MesZL p. 68, end of no. 113 (sign BAD)); ŠUŠŠUB (MesZL: unclear, see MesZL p. 68, end of 113 (sign BAD)), ŠUŠRU (MesZL: unclear, see MesZL p. 68, end of 113 (sign BAD)))
(ePSD; Akkadian Dictionary)",092+092+?,060+060+?,"U+1227D & U+1227D & ?
(PAP & PAP & ?)
Neo-Assyrian same as:
U+1227D & U+1227D & U+12144
(PAP & PAP & IDIM OVER IDIM SQUARED))"
𒉽𒅊,𒉽𒅊,"PAB.SIG7
(ISIMA, ISIMU)
(ePSD; Akkadian Dictionary)",092+564,060+351,"U+1227D & U+1214A
(PAP & IGI GUNU)"
𒉽𒅊𒉣𒈨,𒉽𒅊𒉣𒈨,"PAB.SIG7.NUN.ME
(ISIMA4)
(ePSD; Akkadian Dictionary)",092+564+143+753,060+351+087+532,"U+1227D & U+1214A & U+12263 & U+12228 &
(PAP & IGI GUNU & NUN & ME)"
𒉽𒅊𒉣𒈨𒂬,𒉽𒅊𒉣𒈨𒂬,"PAB.SIG7.NUN.ME.UBARA
(KUM3 (MesZL: Labat vague))
(ePSD; Akkadian Dictionary)",092+564+143+753+277,060+351+087+532+152_4,"U+1227D & U+1214A & U+12263 & U+12228 & U+120AC
(PAP & IGI GUNU & NUN & ME & EZEN TIMES KASKAL)"
𒉽𒊺𒉽,𒉽𒊺𒉽,"PAB.ŠE.PAP
(BULUG3 x ŠE; BULUG4 (Labat; MesZL: BULUG4 = NAGAR (no. 893)), MUNU4 (Labat; MesZL: MUNU5, MUNU4 = MUNU4 (no. 94)), MUNU5)
(ePSD; Akkadian Dictionary)",092+579+060,060+367+060,"U+1227D & U+122BA & U+1227D
(PAP & ŠE & PAP)"
𒉽𒄬,𒉽𒄬,"PUŠ2
(PAB.ḪAL; BUŠ2 (Labat; MesZL: BUŠ2 = GIR (no. 558)))
(ePSD; Akkadian Dictionary)",93,060+002,"U+1227D & U+1212C
(PAP & HAL)"
𒉽𒉽,𒉽𒉽,"BULUG3
(BU10, BUR13 (MesZL: ?, Labat BUR14; Labat: BULUG3 = BUR13), DIG2 (Labat: ?; MesZL: DIG2 missing), DIM4, MANU (MesZL: ?), MUNU4 (MesZL: see Kap. II), MUNU6 (Labat; MesZL: for correct form(s) see MesZL, p. 64, no. 94, BULUG3 ), PUR13 (MesZL: ?))
(ePSD; Akkadian Dictionary)",94,060+060,"U+1227D & U+1227D
(PAP & PAP)"
𒉽𒅖,𒉽𒅖,"PAB.IŠ
(PA6, PAD6 (MesZL: ?))
(ePSD; Akkadian Dictionary)",95,060+212,"U+1227D & U+12156
(PAP & ISH)"
𒉽𒂊,𒉽𒂊,"PAB.E
(PA5, PAD5)
(ePSD; Akkadian Dictionary)",96,060+308,"U+1227D & U+1208A
(PAP & E)"
𒆛,𒆛,"GAM3
(PAB.NA2; KAM4, ZU8, ZUB, ZUBI, ZUBU(MesZL: Deimel vague), ZUBUD (Labat; MesZL: ZUBUD = ḪA tenû (no. 857), ZUBUD of Deimel and Labat to be erased))
(ePSD; Akkadian Dictionary)",97,060*,"U+1219B
(KAM4)"
𒈬,𒈬,"MU
(GU10, I14, IA5, MEḪIDA, MEḪIDI, MEḪIDU, MUḪALDIM, SEG12, SIG12, SUḪ7, ŠAD2, ŠAT2 (Labat; MesZL: ŠAT2 missing), ŠU10, ŠUM3, ŠUMU, ŠUMU3 (Labat; MesZL: ŠUMU3 = TAG (no. 221)), TAḪ3, TUḪ3, WU4)
(ePSD; Akkadian Dictionary)",98,61,"U+1222C
(MU)"
𒈬𒍑𒌆𒉿,𒈬𒍑𒌆𒉿,"MU.UŠ.TUG2.PI
(MUŠTU2 (MesZL: MU.UŠ.TU9MUŠTU, MU.UŠ.TU9MUŠTUG, MU.UŠ.TU9PI), MUŠTUG2 (MesZL: MU.UŠ.TU9MUŠTU, MU.UŠ.TU9MUŠTUG, MU.UŠ.TU9PI), UŠTU2 (MesZL: MU.UŠ.TU9MUŠTU, MU.UŠ.TU9MUŠTUG, MU.UŠ.TU9PI), UŠTUG2 (MesZL: MU.UŠ.TU9MUŠTU, MU.UŠ.TU9MUŠTUG, MU.UŠ.TU9PI))
(ePSD; Akkadian Dictionary)",098+381+809+598,061+211+536+383,"U+1222C & U+12351 & U+12306 & U+1227F
(MU & USH & TUG2 & PI)"
𒈬𒁍,𒈬𒁍,"MU.BU
(MEZE2 (Labat; MesZL: MEZE2 missing), MEZER (Labat; MesZL: MEZER missing), MUDRA (Labat: ?; MesZL: MUDRA6, MUDRA = PA (no. 464)), MUDRA6 (MesZL: or MU.DUR7, MUMUDRA3, Deimel and Labat MUDRA), MUDRU6 (MesZL: or MU.DUR7, MUMUDRU3))
(ePSD; Akkadian Dictionary)",098+580,061+371,"U+1222C & U+1204D
(MU & BU)"
𒈬𒈨𒌍,𒈬𒈨𒌍,"MU.MEŠ
(ŠUĀTI, ŠUMĀTI, ŠUWĀTI)
(ePSD; Akkadian Dictionary)",098+753+711,061+532+472,"U+1222C & U+12228 & U+1230D
(MU & ME & U U U)"
𒋡,𒋡,"SILA3
(GA5, KA4, QA, SAL4, SIL3, ŠAL2, ŠIL2 (Labat; MesZL: ŠIL2 missing), ŠITA6 (Labat; MesZL: ŠITA6 missing))
(ePSD; Akkadian Dictionary)",99,62,"U+122E1
(SILA3)"
𒋡𒋗𒂃,𒋡𒋗𒂃,"SILA3.ŠU.DU8
(SAGI)
(ePSD; Akkadian Dictionary)",099+567+298,062+354+167,"U+122E1 & U+122D7 & U+12083
(SILA3 & SHU & DUH)"
𒋂,𒋂,"ŠEŠLAM
(ePSD; Akkadian Dictionary)",100,65,"U+122C2
(SHESHLAM)"
𒍤,𒍤,"ZI over ZI
(ePSD; Akkadian Dictionary)",101,66,"U+12364
(ZI OVER ZI)"
𒍤𒆸,𒍤𒆸,"NUMUN2
(ZI over ZI.LAGAB; AŠKI, GIN4 (MesZL; Labat: GIN4 = U2.NUMUN2 (no. 490)), GUG4 (MesZL; Labat: GUG4 = U2.NUMUN2 (no. 490)), LAMAḪUŠ, MUD7, SULUḪU3, ŠUB5, UMUN12 (Labat: ?; MesZL: UMUN12 = LAGAB x UD (no. 783), UMUN12 of Deimel and Labat to be erased), ZUKUM, ZULUḪU3, ZULUMḪI3)
(ePSD; Akkadian Dictionary)",102,066c,"U+12364 & U+121B8
(ZI OVER ZI & LAGAB)"
𒍤𒂠,𒍤𒂠,"ZI over ZI.ŠE3
(ePSD; Akkadian Dictionary)",103,"066
066c (ABZ)","U+12364 & U+120A0
(ZI OVER ZI & ESH2)"
𒍤𒀀,𒍤𒀀,"ZI over ZI.A
(ePSD; Akkadian Dictionary)",104,"066
066c (ABZ)","U+12364 & U+12000
(ZI OVER ZI & A)"
𒄃,𒄃,"GIL
(GI over GI parallel or GI crossing GI; ESIR4, GE16, GEL, GI16, GIB, GIG3 (MesZL: not occupable), GILIM (MesZL: Deimel differently), GILLIM (Labat; MesZL: GILLIM missing), ḪIL (Labat; MesZL: ḪIL missing), KIL2, KILIM2, QIL2, QILI2 (MesZL: ?), UNU10)
(ePSD; Akkadian Dictionary)",105,67,"U+12103
(GI CROSSING GI)"
𒋺,𒋺,"KID2
(AZAD2, DA13, DAD, DAT, GID6, GUDIBIR (MesZL; Labat: in index AN.KID2 and no. 64, in syllabary missing), KIT2, SASIRRA (Labat: SASIRRA = KID2 (no. 106), NUN crossing NUN (no. 107), KAD2 (no. 108), KAD3 (no. 109); MesZL: SASIRRA missing), ŠID3 (MesZL: ?), ŠIT3 (Labat; MesZL: ŠIT3 missing), ŠIṬ3 (Labat; MesZL: ŠIṬ3 missing), ŠURU6, ŠURUM6, TA6 (MesZL: Deimel and Labat differently), TAD, TAG4, TAK4 (MesZL: Labat TAK5, the meaning of TAK5 is not newly occupied, Deimel differently), TAK5 (Labat; MesZL: Labat's TAK5 = TAK4, the meaning of TAK5 is not newly occupied), TAKA4 (MesZL: Deimel TAKA), TAT, ṬAD, ṬAT)
(ePSD; Akkadian Dictionary)",106,"063
063d (ABZ)","U+122FA
(TAK4)"
𒋺𒋺,𒋺𒋺,"KID2.KID2
(TAG4.TAG4)
(ePSD; Akkadian Dictionary)",106+106,"063+063
063d+063d (ABZ)","U+122FA & U+122FA
(TAK4 & TAK4)"
𒋺𒄗,𒋺𒄗,"KID2.SUḪ3
(AGAN (Labat; MesZL: AGAN missing))
(ePSD; Akkadian Dictionary)",106+892,063+569,"U+122FA & U+12117
(TAK4 & GU CROSSING GU)"
𒉫,𒉫,"NUN crossing NUN
(ADAMEN4, ADAMIN4, ERBURA(MesZL: Deimel and Labat SASIRRA), ERIBURA, IRBURA, LIRI6, LIRU6, LIRUM6, SASIRRA (Labat: SASIRRA = KID2 (no. 106), NUN crossing NUN (no. 107), KAD2 (no. 108), KAD3 (no. 109); MesZL: SASIRRA missing), ŠED3, URGILIM)
(ePSD; Akkadian Dictionary)",107,"063
063d (ABZ)","U+1226B
(NUN CROSSING NUN)"
